,Unnamed: 0,State,Area name,FIPS,TotalVote2024,DemVote2024,RepVote2024,OtherVote2024,"Less than a high school diploma, 2000","High school diploma only, 2000","Some college or associate's degree, 2000","Bachelor's degree or higher, 2000","Percent of adults with less than a high school diploma, 2000","Percent of adults with a high school diploma only, 2000","Percent of adults completing some college or associate's degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Less than a high school diploma, 2008-12","High school diploma only, 2008-12","Some college or associate's degree, 2008-12","Bachelor's degree or higher, 2008-12","Percent of adults with less than a high school diploma, 2008-12","Percent of adults with a high school diploma only, 2008-12","Percent of adults completing some college or associate's degree, 2008-12","Percent of adults with a bachelor's degree or higher, 2008-12","Less than a high school diploma, 2018-22","High school diploma only, 2018-22","Some college or associate's degree, 2018-22","Bachelor's degree or higher, 2018-22","Percent of adults with less than a high school diploma, 2018-22","Percent of adults with a high school diploma only, 2018-22","Percent of adults completing some college or associate's degree, 2018-22","Percent of adults with a bachelor's degree or higher, 2018-22",Rural_Urban_Continuum_Code_2013,Urban_Influence_Code_2013,Metro_2013,Unemp2001,Unemp2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021,RepVote2020,DemVote2020,TotalVote2020,pctdem2008,pctdem2012,pctdem2016,pctrep2008,pctrep2012,pctrep2016,dempct2024,dempct2020,DiffPct,FIPS2,FIPS3,Diff3
1420,1420,MN,Yellow Medicine County,27173,5410,1548.0,3738,124,1335.0,2614.0,2383.0,1062.0,18.1,35.4,32.2,14.4,747.0,2756.0,2441.0,1231.0,10.41114983,38.41114983,34.02090592,17.15679443,490.0,2162.0,2678.0,1282.0,7.4107683,32.69812462,40.50211736,19.38898972,9.0,9.0,0.0,5.3,2.8,64247.0,82.7,3734.0,1688.0,5528.0,50.57,45.53,28.89,46.31,51.83,64.1,28.613678373382626,30.53545586107091,-1.921777487688285,27173,27173,-1
1421,1421,MS,Adams County,28001,11928,6743.0,5081,104,5910.0,7048.0,5366.0,3887.0,26.6,31.7,24.2,17.5,4613.0,7688.0,6260.0,3965.0,20.47855811,34.12945041,27.79010921,17.60188227,3549.0,6714.0,5920.0,4119.0,17.48103635,33.07063344,29.1596887,20.28864151,5.0,8.0,0.0,6.6,5.2,40007.0,81.9,5696.0,7917.0,13759.0,57.47,58.66,56.06,41.83,40.74,42.45,56.53085177733065,57.540518933061996,-1.0096671557313428,28001,28001,-1
1422,1422,MS,Alcorn County,28003,15112,2328.0,12657,127,7399.0,8068.0,4984.0,2708.0,31.9,34.8,21.5,11.7,5334.0,8787.0,6578.0,4276.0,21.35735736,35.18318318,26.33833834,17.12112112,4357.0,8200.0,7272.0,4240.0,18.10212306,34.0687191,30.21313723,17.61602061,7.0,8.0,0.0,5.6,3.6,46712.0,95.6,12818.0,2782.0,15811.0,27.5,23.67,18.16,71.94,74.92,79.95,15.40497617787189,17.595345012965655,-2.190368835093766,28003,28003,-1
1423,1423,MS,Amite County,28005,6815,2246.0,4484,85,2942.0,3197.0,1998.0,844.0,32.8,35.6,22.2,9.4,2234.0,3287.0,2530.0,975.0,24.75072014,36.4170175,28.03013517,10.80212719,1138.0,3860.0,3292.0,844.0,12.4589446,42.25968907,36.04116488,9.240201445,8.0,5.0,0.0,5.1,5.2,41927.0,85.8,4503.0,2620.0,7207.0,43.9,42.07,38.26,55.66,57.28,60.84,32.95671313279531,36.35354516442348,-3.396832031628172,28005,28005,-1
1424,1424,MS,Attala County,28007,7703,2930.0,4723,50,4635.0,3783.0,2780.0,1476.0,36.6,29.8,21.9,11.6,3436.0,3627.0,3407.0,2283.0,26.94268015,28.44036697,26.71528268,17.9016702,1864.0,4300.0,3652.0,1896.0,15.91530055,36.71448087,31.18169399,16.18852459,6.0,6.0,0.0,7.1,4.3,40592.0,83.1,5178.0,3542.0,8832.0,42.01,43.19,39.27,57.55,56.38,59.31,38.03712839153577,40.104166666666664,-2.0670382751308978,28007,28007,-1
1425,1425,MS,Benton County,28009,3884,1318.0,2535,31,2089.0,1632.0,956.0,396.0,41.2,32.2,18.8,7.8,1387.0,2070.0,1624.0,659.0,24.16376307,36.06271777,28.29268293,11.48083624,1192.0,1830.0,1800.0,596.0,22.00073828,33.77630122,33.22259136,11.00036914,1.0,1.0,1.0,6.8,4.9,41019.0,83.9,2570.0,1679.0,4292.0,48.35,49.83,42.84,50.56,49.59,56.09,33.9340885684861,39.119291705498604,-5.185203137012508,28009,28009,-1
1426,1426,MS,Bolivar County,28011,10435,6419.0,3943,73,7975.0,5581.0,5080.0,4320.0,34.7,24.3,22.1,18.8,5707.0,5499.0,5708.0,4338.0,26.85394316,25.87521174,26.8586486,20.4121965,3563.0,5084.0,5957.0,5448.0,17.76880112,25.35407939,29.70775982,27.16935966,7.0,8.0,0.0,7.0,4.8,35599.0,72.8,4671.0,8904.0,13755.0,67.4,68.59,65.44,31.9,30.47,33.2,61.51413512218495,64.73282442748092,-3.2186893052959675,28011,28011,-1
1427,1427,MS,Calhoun County,28013,6034,1547.0,4443,44,3564.0,3469.0,1966.0,1022.0,35.6,34.6,19.6,10.2,3151.0,3299.0,2513.0,998.0,31.63337014,33.11916474,25.22839072,10.01907439,1993.0,3208.0,2891.0,1099.0,21.68425634,34.90371015,31.45468393,11.95734958,9.0,10.0,0.0,8.2,4.1,38073.0,77.9,4625.0,1902.0,6595.0,35.97,36.59,29.86,63.71,62.42,68.64,25.638051044083525,28.84003032600455,-3.201979281921023,28013,28013,-1
1428,1428,MS,Carroll County,28015,5194,1431.0,3730,33,2378.0,2472.0,1494.0,777.0,33.4,34.7,21.0,10.9,1682.0,2809.0,1868.0,1002.0,22.85015623,38.16057601,25.37698682,13.61228094,1566.0,2309.0,2186.0,1330.0,21.18793127,31.24069815,29.57651197,17.99485861,9.0,8.0,0.0,5.8,4.5,46012.0,94.1,3924.0,1729.0,5705.0,34.21,33.49,30.39,65.52,66.09,68.72,27.551020408163264,30.30674846625767,-2.7557280580944052,28015,28015,-1
1429,1429,MS,Chickasaw County,28017,7234,3090.0,4079,65,4936.0,3697.0,2375.0,1151.0,40.6,30.4,19.5,9.5,3063.0,4292.0,2673.0,1318.0,26.99629825,37.82830954,23.55896351,11.6164287,2748.0,3872.0,3555.0,1293.0,23.96232996,33.76351587,30.99930241,11.27485176,7.0,9.0,0.0,10.1,4.5,40762.0,83.4,4175.0,3810.0,8148.0,50.86,51.49,46.25,48.73,46.97,52.31,42.714957146806746,46.759941089837994,-4.044983943031248,28017,28017,-1
1430,1430,MS,Choctaw County,28019,3890,965.0,2881,44,2156.0,2015.0,1308.0,692.0,34.9,32.7,21.2,11.2,1202.0,2032.0,1846.0,729.0,20.69202961,34.98020313,31.77827509,12.54949217,752.0,2396.0,1613.0,998.0,13.05782254,41.60444522,28.00833478,17.32939746,9.0,10.0,0.0,9.0,3.7,43567.0,89.1,3001.0,1185.0,4225.0,35.54,33.42,29.96,63.92,65.81,68.59,24.80719794344473,28.047337278106507,-3.2401393346617766,28019,28019,-1
1431,1431,MS,Claiborne County,28021,3541,2950.0,558,33,1693.0,1506.0,1629.0,1126.0,28.4,25.3,27.4,18.9,959.0,1980.0,1974.0,973.0,16.2928984,33.63914373,33.53720693,16.53075093,914.0,1504.0,1560.0,1141.0,17.85504981,29.38073843,30.47470209,22.28950967,8.0,5.0,0.0,7.9,8.2,33163.0,67.9,603.0,3772.0,4453.0,85.92,88.22,86.8,13.73,11.4,12.64,83.30979949166903,84.70693914215136,-1.3971396504823304,28021,28021,-1
1432,1432,MS,Clarke County,28023,7571,2430.0,5093,48,3603.0,4248.0,2577.0,1113.0,31.2,36.8,22.3,9.6,2359.0,4339.0,3414.0,1141.0,20.96329868,38.55860659,30.33857638,10.13951835,1542.0,3860.0,3992.0,1364.0,14.33351924,35.88027514,37.10726901,12.67893661,9.0,8.0,0.0,9.2,4.7,43774.0,89.6,5417.0,2838.0,8347.0,37.28,37.7,33.18,62.46,61.18,65.94,32.09615638621054,34.00023960704445,-1.9040832208339111,28023,28023,-1
1433,1433,MS,Clay County,28025,9057,4960.0,4017,80,4225.0,4262.0,2992.0,1962.0,31.4,31.7,22.3,14.6,2805.0,4361.0,3997.0,2313.0,20.81478183,32.36123479,29.66013654,17.16384684,2333.0,4246.0,3859.0,2293.0,18.32534758,33.3516613,30.31183725,18.01115388,7.0,9.0,0.0,8.0,4.1,40257.0,82.4,4181.0,5844.0,10206.0,59.32,60.62,57.2,40.39,38.76,41.49,54.764270729822236,57.26043503821282,-2.4961643083905827,28025,28025,-1
1434,1434,MS,Coahoma County,28027,6790,4711.0,2008,71,6579.0,3740.0,4270.0,2814.0,37.8,21.5,24.5,16.2,4030.0,4167.0,4726.0,2712.0,25.77550368,26.65174288,30.22705469,17.34569875,2513.0,3265.0,4964.0,2691.0,18.70766024,24.30581404,36.95377057,20.03275516,7.0,8.0,0.0,7.3,5.6,31234.0,63.9,2375.0,6020.0,8507.0,72.0,73.86,71.57,27.65,25.71,27.22,69.38144329896907,70.76525214529211,-1.383808846323035,28027,28027,-1
1435,1435,MS,Copiah County,28029,11665,5426.0,6134,105,5336.0,5255.0,4796.0,2018.0,30.7,30.2,27.6,11.6,3664.0,6612.0,5990.0,2495.0,19.52987581,35.24332392,31.92793561,13.29886467,2800.0,5904.0,5870.0,3954.0,15.11226252,31.86528497,31.68177893,21.34067358,2.0,2.0,1.0,5.7,4.4,43471.0,89.0,6250.0,6470.0,12897.0,53.3,54.87,51.93,46.33,44.48,47.01,46.51521645949421,50.16670543537257,-3.651488975878358,28029,28029,-1
1436,1436,MS,Covington County,28031,8861,2921.0,5869,71,3909.0,3809.0,2846.0,1359.0,32.8,31.9,23.9,11.4,2689.0,4866.0,3364.0,1771.0,21.18991332,38.34515366,26.50906225,13.95587076,2089.0,3935.0,4246.0,1914.0,17.14543664,32.29645437,34.84898227,15.70912672,8.0,6.0,0.0,5.0,3.5,43796.0,89.6,5854.0,3416.0,9371.0,40.88,41.48,37.18,58.61,57.82,61.68,32.96467667306173,36.452886564934374,-3.4882098918726427,28031,28031,-1
1437,1437,MS,DeSoto County,28033,79254,29023.0,48064,2167,12568.0,23260.0,22684.0,9790.0,18.4,34.1,33.2,14.3,11914.0,31858.0,37584.0,21899.0,11.53842429,30.85371168,36.39920585,21.20865818,10756.0,35282.0,42774.0,33599.0,8.786792037,28.82257313,34.94293813,27.44769669,1.0,1.0,1.0,2.8,3.2,72890.0,149.1,46462.0,28265.0,76248.0,30.62,32.79,31.34,68.98,66.21,65.59,36.62023367905721,37.06982478228937,-0.4495911032321658,28033,28033,-1
1438,1438,MS,Forrest County,28035,28466,11475.0,16579,412,8600.0,11578.0,11866.0,9482.0,20.7,27.9,28.6,22.8,7453.0,12193.0,13368.0,12030.0,16.54604387,27.069088,29.67764852,26.70721961,4951.0,12377.0,16371.0,13541.0,10.48052498,26.20025402,34.65495343,28.66426757,3.0,2.0,1.0,4.3,3.8,45326.0,92.7,17290.0,13755.0,31725.0,42.91,43.89,41.75,56.48,54.82,55.09,40.31124850699079,43.356973995271865,-3.0457254882810716,28035,28035,-1
1439,1439,MS,Franklin County,28037,4066,1213.0,2831,22,1749.0,1817.0,1245.0,566.0,32.5,33.8,23.2,10.5,1167.0,2044.0,1633.0,569.0,21.55920931,37.76094587,30.1681138,10.51173102,824.0,1650.0,1914.0,866.0,15.68328892,31.40464408,36.42938713,16.48267986,9.0,10.0,0.0,7.0,5.4,43579.0,89.2,2923.0,1480.0,4464.0,37.13,38.42,35.01,62.33,60.87,63.43,29.83275946876537,33.15412186379928,-3.321362395033912,28037,28037,-1
1440,1440,MS,George County,28039,11069,1138.0,9858,73,3580.0,4580.0,2595.0,1083.0,30.2,38.7,21.9,9.1,2240.0,6606.0,4110.0,1561.0,15.4301853,45.50526968,28.31163464,10.75291038,2258.0,5846.0,5464.0,2587.0,13.97709687,36.18693903,33.82234602,16.01361807,6.0,6.0,0.0,8.2,5.0,54560.0,111.6,9713.0,1218.0,11064.0,16.5,13.79,10.38,82.94,84.98,87.92,10.2809648568073,11.008676789587852,-0.7277119327805526,28039,28039,-1
1441,1441,MS,Greene County,28041,5649,835.0,4776,38,2726.0,3174.0,1787.0,665.0,32.6,38.0,21.4,8.0,2595.0,3861.0,2664.0,777.0,26.22006669,39.01182176,26.91724765,7.850863898,1892.0,3826.0,3164.0,1138.0,18.88223553,38.18363273,31.57684631,11.35728543,8.0,7.0,0.0,7.4,5.8,45013.0,92.1,4794.0,966.0,5816.0,23.69,22.37,18.14,75.63,76.51,80.74,14.781377234908833,16.609353507565338,-1.827976272656505,28041,28041,-1
1442,1442,MS,Grenada County,28043,9766,4060.0,5651,55,5306.0,4054.0,3332.0,1983.0,36.2,27.6,22.7,13.5,3366.0,4313.0,4383.0,2293.0,23.44827586,30.04528039,30.53291536,15.97352839,2629.0,4661.0,4114.0,3231.0,17.96378545,31.84830885,28.11069354,22.07721216,7.0,8.0,0.0,6.2,3.7,39562.0,81.0,6081.0,4734.0,10919.0,44.49,46.65,42.08,55.15,52.81,56.79,41.572803604341594,43.35561864639619,-1.7828150420545938,28043,28043,-1
1443,1443,MS,Hancock County,28045,21175,4262.0,16684,229,6386.0,8450.0,9026.0,4978.0,22.1,29.3,31.3,17.3,4233.0,9501.0,9543.0,6960.0,13.9994047,31.42176803,31.5606707,23.01815656,3241.0,10149.0,12052.0,8196.0,9.634936679,30.17123491,35.82852726,24.36530115,2.0,2.0,1.0,4.1,4.1,54207.0,110.9,16132.0,4504.0,20957.0,22.16,22.82,18.96,76.56,75.52,78.31,20.12750885478158,21.491625709786707,-1.3641168550051255,28045,28045,-1
1444,1444,MS,Harrison County,28047,75923,26555.0,48497,871,23530.0,33808.0,39918.0,21913.0,19.7,28.4,33.5,18.4,17728.0,34455.0,44125.0,25645.0,14.53674776,28.25268751,36.18197174,21.02859298,15272.0,40050.0,49992.0,34734.0,10.90483263,28.59733806,35.69633269,24.80149663,2.0,2.0,1.0,4.3,3.8,54090.0,110.7,46822.0,27728.0,75865.0,36.76,36.51,33.44,62.83,62.33,63.74,34.976225913096165,36.54913332893956,-1.572907415843396,28047,28047,-1
1445,1445,MS,Hinds County,28049,87128,62840.0,22816,1472,29484.0,32911.0,47024.0,40868.0,19.6,21.9,31.3,27.2,23379.0,38227.0,48776.0,41666.0,15.37606545,25.14140271,32.07934337,27.40318847,16339.0,33959.0,51147.0,46270.0,11.06116508,22.98954067,34.62546119,31.32383306,2.0,2.0,1.0,4.8,3.9,42092.0,86.1,25141.0,73550.0,100191.0,69.39,71.47,71.39,30.32,27.86,26.69,72.12377192177027,73.40978730624508,-1.2860153844748083,28049,28049,-1
1446,1446,MS,Holmes County,28051,6730,5420.0,1243,67,4863.0,3223.0,2639.0,1346.0,40.3,26.7,21.9,11.2,3483.0,3679.0,2812.0,1334.0,30.80120269,32.53448886,24.86735055,11.79695791,2038.0,3834.0,3290.0,1585.0,18.96343166,35.67507211,30.61319438,14.74830185,6.0,6.0,0.0,12.4,6.6,28236.0,57.8,1369.0,6588.0,8115.0,81.54,84.11,82.83,18.0,15.45,16.21,80.53491827637444,81.1829944547135,-0.6480761783390534,28051,28051,-1
1447,1447,MS,Humphreys County,28053,3468,2443.0,990,35,2952.0,1378.0,1309.0,740.0,46.3,21.6,20.5,11.6,2037.0,1637.0,1507.0,664.0,34.8502994,28.00684346,25.78272027,11.36013687,1283.0,1459.0,1396.0,947.0,25.23107178,28.69223206,27.453294,18.62340216,6.0,7.0,0.0,10.7,7.6,30555.0,62.5,1118.0,3016.0,4189.0,71.06,74.88,72.21,28.59,24.81,27.06,70.44405997693195,71.99809023633325,-1.5540302594013014,28053,28053,-1
1448,1448,MS,Issaquena County,28055,622,287.0,296,39,569.0,430.0,283.0,98.0,41.2,31.2,20.5,7.1,461.0,399.0,175.0,70.0,41.71945701,36.10859729,15.83710407,6.334841629,373.0,418.0,201.0,54.0,35.65965583,39.96175908,19.21606119,5.162523901,8.0,7.0,0.0,11.5,7.3,29050.0,59.4,308.0,355.0,676.0,61.21,60.86,56.51,38.48,38.37,42.63,46.141479099678456,52.514792899408285,-6.373313799729829,28055,28055,-1
1449,1449,MS,Itawamba County,28057,10621,1027.0,9523,71,5055.0,4678.0,3792.0,1308.0,34.1,31.5,25.6,8.8,3870.0,4885.0,4605.0,2071.0,25.07938565,31.65705398,29.84252479,13.42103558,2360.0,5561.0,5635.0,2441.0,14.75276614,34.76276802,35.22535475,15.25911108,7.0,8.0,0.0,5.3,3.4,51454.0,105.3,9438.0,1249.0,10826.0,21.19,18.31,11.47,77.92,79.34,86.99,9.66952264381885,11.53704045815629,-1.8675178143374414,28057,28057,-1
1450,1450,MS,Jackson County,28059,52497,15469.0,36376,652,15744.0,26579.0,26868.0,13627.0,19.0,32.1,32.4,16.5,12955.0,29712.0,31237.0,17544.0,14.16652086,32.49059575,34.15821013,19.18467326,11130.0,27369.0,37006.0,23319.0,11.26244637,27.69468955,37.4463693,23.59649478,2.0,2.0,1.0,5.6,4.3,57664.0,118.0,36295.0,17375.0,54623.0,32.89,32.24,29.57,66.58,66.62,67.85,29.466445701659143,31.80894494992952,-2.342499248270375,28059,28059,-1
1451,1451,MS,Jasper County,28061,7890,3722.0,4118,50,3752.0,3884.0,2525.0,1102.0,33.3,34.5,22.4,9.8,2832.0,3809.0,3235.0,1574.0,24.73362445,33.26637555,28.25327511,13.74672489,1287.0,4923.0,3424.0,1687.0,11.36825369,43.48555781,30.24467803,14.90151047,9.0,8.0,0.0,5.8,5.0,43527.0,89.1,4302.0,4341.0,8742.0,54.7,54.57,51.54,45.01,44.89,47.65,47.17363751584284,49.656829100892246,-2.483191585049404,28061,28061,-1
1452,1452,MS,Jefferson County,28063,3299,2727.0,541,31,2332.0,1628.0,1210.0,615.0,40.3,28.1,20.9,10.6,1065.0,1980.0,930.0,1052.0,21.18559777,39.38730853,18.50009946,20.92699423,1189.0,1501.0,1264.0,972.0,24.13723102,30.47097036,25.65976451,19.7320341,8.0,7.0,0.0,11.8,13.0,32234.0,66.0,531.0,3327.0,3911.0,86.87,89.13,86.45,12.33,10.56,12.69,82.66141254925735,85.06775760675019,-2.4063450574928424,28063,28063,-1
1453,1453,MS,Jefferson Davis County,28065,5378,3041.0,2302,35,2890.0,3002.0,1825.0,896.0,33.6,34.9,21.2,10.4,1878.0,3018.0,2334.0,1206.0,22.26173542,35.77524893,27.66714083,14.29587482,1171.0,3239.0,2519.0,1143.0,14.50693756,40.12636274,31.20664024,14.16005946,8.0,7.0,0.0,7.7,5.0,34876.0,71.4,2534.0,3599.0,6213.0,60.6,62.16,59.64,39.06,36.52,39.54,56.545184083302345,57.92692741026879,-1.3817433269664434,28065,28065,-1
1454,1454,MS,Jones County,28067,27755,7272.0,20265,218,10824.0,13342.0,11432.0,5805.0,26.1,32.2,27.6,14.0,9493.0,12341.0,14732.0,7297.0,21.64238652,28.13533046,33.586394,16.63588902,6122.0,13930.0,14932.0,9156.0,13.86950612,31.55867694,33.82872678,20.74309017,4.0,5.0,0.0,4.5,4.1,44670.0,91.4,21226.0,8517.0,30091.0,30.34,30.54,27.48,69.12,68.59,71.01,26.2006845613403,28.3041440962414,-2.103459534901102,28067,28067,-1
1455,1455,MS,Kemper County,28069,4086,2381.0,1691,14,2569.0,1837.0,1422.0,670.0,39.5,28.3,21.9,10.3,1720.0,2500.0,2040.0,729.0,24.61010159,35.77049649,29.18872514,10.43067678,1186.0,1941.0,1822.0,981.0,20.0,32.73187184,30.72512648,16.54300169,9.0,8.0,0.0,7.7,5.9,37262.0,76.2,1787.0,2887.0,4732.0,62.51,64.11,60.94,37.15,35.41,38.33,58.272148800783164,61.010143702451394,-2.7379949016682303,28069,28069,-1
1456,1456,MS,Lafayette County,28071,23409,8956.0,14050,403,4442.0,4678.0,5086.0,6422.0,21.5,22.7,24.7,31.1,3397.0,5253.0,7007.0,10076.0,13.2009482,20.41347686,27.22962733,39.15594762,2656.0,6962.0,8110.0,14552.0,8.228004957,21.56753408,25.12391574,45.08054523,4.0,3.0,0.0,3.7,3.2,52428.0,107.3,12949.0,10070.0,23481.0,43.47,41.48,40.57,55.87,56.78,55.35,38.25878935452177,42.88573740471019,-4.626948050188425,28071,28071,-1
1457,1457,MS,Lamar County,28073,28262,7038.0,20775,449,4058.0,6433.0,6960.0,6404.0,17.0,27.0,29.2,26.8,3733.0,8479.0,11494.0,11109.0,10.72238977,24.35444492,33.01450524,31.90866006,3815.0,11266.0,13682.0,14556.0,8.806759159,26.00706387,31.58429327,33.6018837,3.0,2.0,1.0,3.5,3.1,65261.0,133.5,20704.0,7340.0,28526.0,21.67,22.07,21.1,77.7,76.74,76.25,24.902696199844314,25.730912150319007,-0.8282159504746929,28073,28073,-1
1458,1458,MS,Lauderdale County,28075,27407,10677.0,16487,243,12420.0,13907.0,15175.0,8009.0,25.1,28.1,30.6,16.2,8940.0,15023.0,18488.0,9831.0,17.09957538,28.73455491,35.3620749,18.80379481,7816.0,13582.0,17949.0,10101.0,15.8065038,27.46723831,36.29873807,20.42751982,5.0,8.0,0.0,5.4,4.1,44492.0,91.0,17967.0,12960.0,31266.0,40.35,42.15,38.19,59.27,57.05,60.13,38.95720071514577,41.45077720207254,-2.49357648692677,28075,28075,-1
1459,1459,MS,Lawrence County,28077,6053,1899.0,4113,41,2271.0,2867.0,2251.0,1005.0,27.1,34.2,26.8,12.0,1559.0,3156.0,2692.0,1140.0,18.24031824,36.92523693,31.4964315,13.33801334,1382.0,3076.0,2504.0,1124.0,17.09126886,38.04105862,30.96710364,13.90056888,8.0,7.0,0.0,7.4,4.7,45844.0,93.8,4285.0,2260.0,6617.0,37.07,36.85,34.49,62.6,62.59,64.28,31.372872955559227,34.15445065739761,-2.7815777018383834,28077,28077,-1
1460,1460,MS,Leake County,28079,8380,3182.0,5143,55,4719.0,4190.0,2725.0,1526.0,35.9,31.8,20.7,11.6,3685.0,5004.0,4006.0,1495.0,25.96899225,35.26427061,28.2311487,10.53558844,2701.0,5287.0,4026.0,2451.0,18.67265814,36.55029381,27.83269962,16.94434843,6.0,6.0,0.0,5.7,4.1,42938.0,87.9,5228.0,3897.0,9204.0,44.49,45.41,42.42,55.18,54.14,56.6,37.97136038186157,42.34028683181226,-4.368926449950685,28079,28079,-1
1461,1461,MS,Lee County,28081,35338,10616.0,24339,383,12231.0,13656.0,13718.0,8777.0,25.3,28.2,28.4,18.1,9151.0,15218.0,18012.0,11557.0,16.96577552,28.21387519,33.3938967,21.42645259,7052.0,14952.0,17714.0,15692.0,12.72694459,26.98429886,31.96895867,28.31979787,5.0,8.0,0.0,4.9,3.3,57597.0,117.9,24207.0,12189.0,37003.0,34.5,35.58,30.47,65.14,63.49,67.51,30.041315297979512,32.94057238602276,-2.899257088043246,28081,28081,-1
1462,1462,MS,Leflore County,28083,9421,6476.0,2854,91,8212.0,5543.0,4400.0,3426.0,38.1,25.7,20.4,15.9,5842.0,5690.0,4574.0,3397.0,29.95436599,29.17499872,23.45280213,17.41783315,2925.0,5893.0,5241.0,3346.0,16.80551566,33.85808676,30.11203677,19.22436082,5.0,8.0,0.0,8.9,5.4,31091.0,63.6,3129.0,7648.0,10893.0,68.14,71.39,69.9,31.38,28.08,28.83,68.74004882708842,70.21022675112458,-1.4701779240361645,28083,28083,-1
1463,1463,MS,Lincoln County,28085,15802,4262.0,11432,108,5909.0,6652.0,5897.0,2616.0,28.0,31.6,28.0,12.4,4337.0,7888.0,6844.0,3774.0,18.98612266,34.53136628,29.96103839,16.52147266,3026.0,9076.0,7212.0,4585.0,12.66161764,37.97648437,30.17699485,19.18490313,6.0,5.0,0.0,5.4,3.7,45609.0,93.3,11596.0,5040.0,16818.0,33.66,33.33,29.34,65.93,66.04,69.44,26.97126945956208,29.967891544773458,-2.996622085211378,28085,28085,-1
1464,1464,MS,Lowndes County,28087,24426,11096.0,13087,243,9190.0,11182.0,9457.0,7691.0,24.5,29.8,25.2,20.5,7299.0,11587.0,11595.0,7668.0,19.13287373,30.37301109,30.39398149,20.10013369,4655.0,12732.0,11353.0,10156.0,11.9678116,32.73344303,29.18809132,26.11065405,5.0,8.0,0.0,6.3,4.1,49086.0,100.4,13800.0,13087.0,27273.0,48.23,49.3,46.21,51.1,49.78,51.89,45.42700401211823,47.98518681479852,-2.5581828026802853,28087,28087,-1
1465,1465,MS,Madison County,28089,55935,22700.0,32333,902,7946.0,8558.0,12525.0,17744.0,17.0,18.3,26.8,37.9,6474.0,10868.0,16121.0,28119.0,10.51281219,17.64801403,26.17810399,45.66106979,5449.0,12572.0,18927.0,36284.0,7.44073629,17.16735853,25.8452589,49.54664627,2.0,2.0,1.0,3.8,3.1,77665.0,158.9,31091.0,24440.0,56335.0,42.04,41.8,40.85,57.66,57.51,56.75,40.58281934388129,43.38333185408716,-2.80051251020587,28089,28089,-1
1466,1466,MS,Marion County,28091,11208,3215.0,7874,119,5371.0,5346.0,3467.0,1841.0,33.5,33.4,21.6,11.5,4168.0,6441.0,4688.0,2319.0,23.66030881,36.5633515,26.61217075,13.16416894,2872.0,6273.0,5652.0,1879.0,17.22235548,37.61693452,33.89301991,11.26769009,6.0,6.0,0.0,5.6,3.8,40017.0,81.9,8273.0,3787.0,12194.0,34.07,34.51,31.45,65.59,64.71,67.01,28.68486795146324,31.05625717566016,-2.371389224196921,28091,28091,-1
1467,1467,MS,Marshall County,28093,14983,6888.0,7977,118,8395.0,7001.0,4182.0,1941.0,39.0,32.5,19.4,9.0,7118.0,8938.0,5932.0,2643.0,28.89854249,36.28760505,24.08347205,10.73038041,4085.0,8956.0,7348.0,3315.0,17.23337833,37.78265272,30.99898751,13.98498144,1.0,1.0,1.0,6.3,4.1,40650.0,83.2,7566.0,8057.0,15830.0,58.89,59.42,54.07,40.64,39.86,44.39,45.97210171527731,50.89703095388503,-4.924929238607717,28093,28093,-1
1468,1468,MS,Monroe County,28095,16069,5090.0,10861,118,8376.0,7881.0,5390.0,2641.0,34.5,32.4,22.2,10.9,5734.0,9217.0,6638.0,3200.0,23.13122756,37.18181451,26.77800637,12.90895155,3572.0,9549.0,6745.0,3805.0,15.09019475,40.34050104,28.49478265,16.07452157,7.0,9.0,0.0,7.9,4.0,47768.0,97.7,11177.0,5874.0,17279.0,41.15,41.71,34.78,58.45,57.47,64.01,31.67589769120667,33.99502286011922,-2.3191251689125494,28095,28095,-1
1469,1469,MS,Montgomery County,28097,4424,1737.0,2658,29,2967.0,2508.0,1496.0,859.0,37.9,32.0,19.1,11.0,1851.0,2316.0,1904.0,930.0,26.43908013,33.08098843,27.19611484,13.2838166,1635.0,1940.0,2006.0,1133.0,24.35210009,28.89484659,29.87786714,16.87518618,7.0,9.0,0.0,8.6,4.3,40442.0,82.8,2917.0,2121.0,5078.0,45.78,47.39,42.33,53.89,52.21,56.41,39.2631103074141,41.7684127609295,-2.505302453515398,28097,28097,-1
1470,1470,MS,Neshoba County,28099,10873,2622.0,8154,97,5746.0,5629.0,4371.0,2034.0,32.3,31.7,24.6,11.4,4233.0,5779.0,6328.0,2226.0,22.79974146,31.12679091,34.08380911,11.98965852,3213.0,6088.0,6084.0,2782.0,17.68591402,33.51131172,33.48929377,15.31348049,7.0,9.0,0.0,5.5,4.4,44008.0,90.0,8320.0,3260.0,11720.0,27.43,28.04,25.73,72.31,71.15,72.77,24.114779729605445,27.81569965870307,-3.7009199290976262,28099,28099,-1
